CountryName,CountryCode,RegionName,RegionCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,number_of_cases_each_day,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Canada,CAN,,,20200531,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,90179,772,7073,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-30,-12,69,-43,-13,7
Canada,CAN,,,20200601,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,46000000,0,2,1,3,1,0,0,1,1,,90936,757,7295,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-23,-2,81,-51,-43,14
Canada,CAN,,,20200602,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,91694,758,7326,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-27,-3,64,-53,-43,16
Canada,CAN,,,20200603,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,92399,705,7395,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-27,-3,68,-52,-43,16
Canada,CAN,,,20200604,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,600000000,1,1,,93074,675,7498,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-25,0,108,-50,-43,15
Canada,CAN,,,20200605,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,93715,641,7637,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-29,-3,101,-50,-42,15
Canada,CAN,,,20200606,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,1100000,0,2,1,3,1,0,0,1,1,,94324,609,7703,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-29,-5,88,-40,-13,8
Canada,CAN,,,20200607,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,95046,722,7773,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-26,-9,130,-39,-12,5
Canada,CAN,,,20200608,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,50000000,0,2,1,3,1,0,0,1,1,,95688,642,7800,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-21,-2,100,-51,-42,14
Canada,CAN,,,20200609,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,96233,545,7835,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-24,-2,90,-52,-41,14
Canada,CAN,,,20200610,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,173000000,0,2,1,3,1,0,0,1,1,,96642,409,7897,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-22,-1,78,-51,-42,15
Canada,CAN,,,20200611,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,97114,472,7960,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-21,0,100,-50,-41,15
Canada,CAN,,,20200612,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,97519,405,7994,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-25,-2,89,-49,-40,14
Canada,CAN,,,20200613,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,97932,413,8049,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-25,-3,111,-36,-8,6
Canada,CAN,,,20200614,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,98399,467,8107,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-22,-7,142,-37,-7,4
Canada,CAN,,,20200615,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,98776,377,8146,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-18,0,104,-49,-41,13
Canada,CAN,,,20200616,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,99136,360,8175,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-18,3,136,-47,-40,13
Canada,CAN,,,20200617,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,99456,320,8213,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-19,2,123,-47,-41,13
Canada,CAN,,,20200618,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,99842,386,8254,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-17,5,139,-47,-40,13
Canada,CAN,,,20200619,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,14000000000,0,2,1,3,1,0,0,1,1,,100209,367,8300,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-21,4,128,-45,-40,11
Canada,CAN,,,20200620,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,100618,409,8346,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-22,3,135,-34,-6,4
Canada,CAN,,,20200621,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,101008,390,8410,70.83,70.83,70.95,70.95,68.75,68.75,67.71,67.71,75,75,-17,-2,149,-35,-2,1
Canada,CAN,,,20200622,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,101326,318,8430,68.98,68.98,70.95,70.95,67.56,67.56,66.32,66.32,75,75,-16,0,119,-47,-42,12
Canada,CAN,,,20200623,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,101637,311,8436,68.98,68.98,70.95,70.95,67.56,67.56,66.32,66.32,75,75,-17,6,95,-48,-42,12
Canada,CAN,,,20200624,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,101963,326,8454,68.98,68.98,70.95,70.95,67.56,67.56,66.32,66.32,75,75,-23,-8,122,-49,-49,15
Canada,CAN,,,20200625,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,1,1,,102242,279,8484,68.98,68.98,70.95,70.95,67.56,67.56,66.32,66.32,75,75,-13,7,142,-44,-40,12
Canada,CAN,,,20200626,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,102611,369,8504,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-20,1,129,-42,-39,11
Canada,CAN,,,20200627,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,102783,172,8508,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-21,-1,117,-31,-8,5
Canada,CAN,,,20200628,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,103021,238,8516,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-17,-5,153,-32,-4,2
Canada,CAN,,,20200629,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,103239,218,8522,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-9,5,137,-46,-42,11
Canada,CAN,,,20200630,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,103907,668,8566,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-2,21,133,-44,-41,10
Canada,CAN,,,20200701,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,104193,286,8591,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-34,-16,234,-55,-67,16
Canada,CAN,,,20200702,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,104193,0,8591,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-9,11,134,-46,-44,11
Canada,CAN,,,20200703,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,104760,567,8642,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-15,6,151,-45,-47,12
Canada,CAN,,,20200704,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,105079,319,8663,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-19,-1,183,-31,-8,3
Canada,CAN,,,20200705,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,105305,226,8674,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-13,-3,190,-30,-6,0
Canada,CAN,,,20200706,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,105524,219,8684,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-9,5,156,-45,-42,10
Canada,CAN,,,20200707,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,105923,399,8693,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-12,6,136,-46,-42,11
Canada,CAN,,,20200708,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,106155,232,8711,68.98,68.98,70.95,70.95,68.45,68.45,67.36,67.36,75,75,-12,5,116,-46,-41,12
Canada,CAN,,,20200709,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,106422,267,8737,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-11,6,136,-45,-40,11
Canada,CAN,,,20200710,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,106793,371,8749,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-18,1,136,-44,-40,11
Canada,CAN,,,20200711,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,107114,321,8759,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-20,-2,97,-37,-7,5
Canada,CAN,,,20200712,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,107335,221,8773,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-12,-2,169,-31,-5,1
Canada,CAN,,,20200713,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,107579,244,8783,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-10,3,150,-46,-42,10
Canada,CAN,,,20200714,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,108144,565,8790,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-11,5,165,-46,-41,11
Canada,CAN,,,20200715,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,108475,331,8798,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-10,5,159,-45,-40,10
Canada,CAN,,,20200716,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,13599871709,0,2,1,3,1,0,0,2,0,,108816,341,8810,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-11,5,114,-47,-40,11
Canada,CAN,,,20200717,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,109253,437,8827,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-15,4,141,-44,-40,10
Canada,CAN,,,20200718,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,109658,405,8839,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-18,1,193,-29,-6,2
Canada,CAN,,,20200719,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,109658,0,8839,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-15,-4,154,-34,-7,1
Canada,CAN,,,20200720,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,110338,680,8852,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-7,7,183,-45,-43,10
Canada,CAN,,,20200721,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,111113,775,8858,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-10,7,189,-46,-43,10
Canada,CAN,,,20200722,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,111684,571,8862,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-12,4,134,-47,-42,11
Canada,CAN,,,20200723,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,112227,543,8870,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-10,6,157,-46,-41,11
Canada,CAN,,,20200724,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,112659,432,8874,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-17,2,162,-44,-41,10
Canada,CAN,,,20200725,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,113193,534,8881,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-18,-1,201,-29,-6,2
Canada,CAN,,,20200726,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,113543,350,8885,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-12,-3,191,-31,-6,0
Canada,CAN,,,20200727,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,113898,355,8890,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-10,4,145,-47,-45,11
Canada,CAN,,,20200728,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,114597,699,8901,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-10,7,182,-47,-43,10
Canada,CAN,,,20200729,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,114980,383,8912,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-9,7,157,-45,-43,11
Canada,CAN,,,20200730,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,1,0,0,2,0,,115456,476,8917,67.13,67.13,67.38,67.38,67.26,67.26,65.97,65.97,75,75,-7,9,171,-45,-43,10
Canada,CAN,,,20200731,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,2,0,,115785,329,8929,67.13,67.13,67.38,67.38,70.83,70.83,70.14,70.14,75,75,-13,7,174,-41,-43,9
Canada,CAN,,,20200801,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,116298,513,8935,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-17,0,211,-28,-9,1
Canada,CAN,,,20200802,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,116585,287,8941,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-13,-4,151,-36,-11,1
Canada,CAN,,,20200803,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,116870,285,8945,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-17,-8,209,-54,-66,14
Canada,CAN,,,20200804,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,117017,147,8947,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-12,5,107,-48,-44,11
Canada,CAN,,,20200805,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,117777,760,8958,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-7,8,164,-43,-42,10
Canada,CAN,,,20200806,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,118172,395,8962,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-8,6,176,-44,-42,10
Canada,CAN,,,20200807,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,118546,374,8966,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-16,0,155,-43,-41,9
Canada,CAN,,,20200808,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,118970,424,8970,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-16,-2,197,-29,-6,1
Canada,CAN,,,20200809,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,119206,236,8976,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-11,-4,187,-30,-6,0
Canada,CAN,,,20200810,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,119451,245,8981,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-8,2,169,-46,-42,9
Canada,CAN,,,20200811,3,0,2,0,2,0,4,0,0,,1,1,2,0,4,2,1,1,0,0,2,1,3,2,0,0,3,0,,120117,666,8987,67.13,67.13,67.38,67.38,72.62,72.62,72.22,72.22,75,75,-11,3,147,-47,-41,10
Canada,CAN,,,20200812,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,120406,289,8991,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-9,4,170,-44,-41,9
Canada,CAN,,,20200813,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,120829,423,9006,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-8,4,178,-44,-41,9
Canada,CAN,,,20200814,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,121234,405,9015,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-14,1,164,-42,-40,9
Canada,CAN,,,20200815,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,121652,418,9020,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-15,-1,202,-28,-6,1
Canada,CAN,,,20200816,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,121889,237,9024,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-10,-3,188,-30,-7,-1
Canada,CAN,,,20200817,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,122087,198,9026,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-10,1,139,-47,-42,9
Canada,CAN,,,20200818,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,122872,785,9032,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-10,3,153,-46,-40,10
Canada,CAN,,,20200819,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,123154,282,9045,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-10,2,155,-44,-40,9
Canada,CAN,,,20200820,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,26219236000,0,2,1,3,2,0,0,3,0,,123490,336,9049,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-7,4,143,-44,-40,9
Canada,CAN,,,20200821,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,123873,383,9054,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-15,0,125,-43,-39,9
Canada,CAN,,,20200822,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,124372,499,9064,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-15,-2,184,-28,-6,1
Canada,CAN,,,20200823,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,124629,257,9071,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-10,-3,169,-30,-5,0
Canada,CAN,,,20200824,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,124896,267,9073,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-9,0,134,-46,-41,9
Canada,CAN,,,20200825,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,0,3,2,0,0,3,0,,125647,751,9083,61.57,61.57,59.05,59.05,69.05,69.05,68.06,68.06,75,75,-10,4,145,-45,-39,9
Canada,CAN,,,20200826,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,0,3,2,0,0,3,0,,125969,322,9090,61.57,61.57,59.05,59.05,69.05,69.05,68.06,68.06,75,75,-9,2,126,-44,-39,9
Canada,CAN,,,20200827,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,0,3,2,0,0,3,0,,126417,448,9094,61.57,61.57,59.05,59.05,69.05,69.05,68.06,68.06,75,75,-7,4,134,-43,-38,9
Canada,CAN,,,20200828,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,126848,431,9102,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-14,0,134,-41,-38,8
Canada,CAN,,,20200829,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,127358,510,9108,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-16,-2,97,-33,-7,3
Canada,CAN,,,20200830,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,127673,315,9113,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-7,0,152,-28,-5,0
Canada,CAN,,,20200831,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,127940,267,9117,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-7,3,131,-42,-39,8
Canada,CAN,,,20200901,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,128948,1008,9126,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-8,5,122,-42,-39,9
Canada,CAN,,,20200902,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,129425,477,9132,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-10,1,88,-44,-39,10
Canada,CAN,,,20200903,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,129923,498,9135,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-8,3,138,-41,-38,8
Canada,CAN,,,20200904,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,130493,570,9141,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-11,4,134,-39,-38,7
Canada,CAN,,,20200905,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,131124,631,9141,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-13,1,163,-28,-9,1
Canada,CAN,,,20200906,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,131495,371,9143,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-2,2,212,-28,-8,-1
Canada,CAN,,,20200907,3,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,131895,400,9145,64.35,64.35,63.81,63.81,70.83,70.83,70.14,70.14,75,75,-33,-29,146,-60,-77,17
Canada,CAN,,,20200908,2,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,132142,247,9146,60.65,60.65,60.24,60.24,68.45,68.45,67.36,67.36,75,75,-9,11,81,-44,-39,9
Canada,CAN,,,20200909,2,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,133748,1606,9153,60.65,60.65,60.24,60.24,68.45,68.45,67.36,67.36,75,75,-12,2,84,-44,-37,9
Canada,CAN,,,20200910,2,0,2,0,2,0,4,0,0,,1,1,2,0,3,2,1,1,0,0,2,1,3,2,0,0,3,0,,134294,546,9155,60.65,60.65,60.24,60.24,68.45,68.45,67.36,67.36,75,75,-10,2,96,-43,-37,9
